Acct Code,Acct Name,Acct Type,Op ID,Op Date,Op Type,Op Name,Op Detail,Op Amount
3627,TÜLÜMEN PAZARLAMA -,S,30004,44988,6,HPE2023000000212,Faturamız,192.52
3627,TÜLÜMEN PAZARLAMA -,S,30003,44988,4,HPE2023000000212,Faturamız,2406.48
3627,TÜLÜMEN PAZARLAMA -,S,29532,44986,54,57530301101515,Ykb - 3 Taksit,-1330.00
3627,TÜLÜMEN PAZARLAMA -,S,29448,44985,6,HPE2023000000160,Faturamız,192.52
3627,TÜLÜMEN PAZARLAMA -,S,29447,44985,4,HPE2023000000160,Faturamız,2406.48
3627,TÜLÜMEN PAZARLAMA -,S,29301,44985,54,57530228104649,Ziraat Bankası - 6 Taksit,-3200.00
3627,TÜLÜMEN PAZARLAMA -,S,28570,44979,54,57530222171709,Ziraat - 6 Taksit,-3100.00
3627,TÜLÜMEN PAZARLAMA -,S,28541,44978,54,57530221162011,VAKIFBANK - 6 Taksit,-3100.00
3627,TÜLÜMEN PAZARLAMA -,S,28511,44977,54,57530220162000,Vakıfbank - 6 Taksit,-2650.00
3627,TÜLÜMEN PAZARLAMA -,S,28495,44977,54,57530220114111,Garanti - Tek Çekim,-1650.00
3627,TÜLÜMEN PAZARLAMA -,S,28207,44975,54,57530218162348,AkBank - 6 Taksit,-1500.00
3627,TÜLÜMEN PAZARLAMA -,S,27959,44973,54,57530216135550,Halk Bankası - Tek Çekim,-1100.00
3627,TÜLÜMEN PAZARLAMA -,S,27126,44967,54,57530210124705,Ykb - Tek Çekim,-1450.00
3627,TÜLÜMEN PAZARLAMA -,S,26903,44966,54,57530209111334,Finans - Tek Çekim,-1350.00
3627,TÜLÜMEN PAZARLAMA -,S,24607,44947,54,57530121173952,Garanti - Tek Çekim,-2840.00
3627,TÜLÜMEN PAZARLAMA -,S,24382,44925,3,2022/131,"Hugin Paz hs'tan virman",64493.01
3627,TÜLÜMEN PAZARLAMA -,S,23917,44943,54,57530117160324,Garanti - 6 Taksit,-3100.00
3627,TÜLÜMEN PAZARLAMA -,S,23867,44928,54,57530102121757,İŞBANK 3 TAKSİT,-2000.00
3627,TÜLÜMEN PAZARLAMA -,S,23866,44928,54,57530102122110,İŞBANK 3 TAKSİT,-1100.00
3627,TÜLÜMEN PAZARLAMA -,S,23865,44928,54,57530102145926,ZİRAAT - 6 TAKSİT,-3750.00
3627,TÜLÜMEN PAZARLAMA -,S,23864,44935,54,57530109115513,YKB - 6 TAKSİT,-3000.00
3627,TÜLÜMEN PAZARLAMA -,S,23863,44937,54,57530111165653,ZİRAAT - 6 TAKSİT,-3100.00
3627,TÜLÜMEN PAZARLAMA -,S,23862,44938,54,57530112143734,Garanti - 6 Taksit,-3100.00
3627,TÜLÜMEN PAZARLAMA -,S,22395,44939,6,HYE2023000000103,Faturamız,385.04
3627,TÜLÜMEN PAZARLAMA -,S,22394,44939,4,HYE2023000000103,Faturamız,4812.96
3627,TÜLÜMEN PAZARLAMA -,S,21855,44936,6,HYE2023000000060,Faturamız,770.07
3627,TÜLÜMEN PAZARLAMA -,S,21854,44936,4,HYE2023000000060,Faturamız,9625.93
3627,TÜLÜMEN PAZARLAMA -,S,21241,44930,6,HYE2023000000026,Faturamız,770.07
3627,TÜLÜMEN PAZARLAMA -,S,21240,44930,4,HYE2023000000026,Faturamız,9625.93
3628,ŞEHMUS KANAT,p,21304,44929,6,HYA2023000000006,Faturamız,185.19
3628,ŞEHMUS KANAT,p,21303,44929,4,HYA2023000000006,Faturamız,2314.81
3628,ŞEHMUS KANAT,p,20885,44928,2,,Gr.Bnk/Şehmus Kanat HVL,-2500.00
3629,Sedanur Yürekdeler-M,B,20892,44930,6,   2023000000009,Faturamız,203.70
3629,Sedanur Yürekdeler-M,B,20891,44930,4,   2023000000009,Faturamız,2546.30
3630,İbrahim Kirtaş-Közde,B,20894,44930,6,   2023000000010,Faturamız,203.70
3630,İbrahim Kirtaş-Közde,B,20893,44930,4,   2023000000010,Faturamız,2546.30
3631,Gizemnur Doğan-Meşec,B,20916,44930,6,   2023000000022,Faturamız,203.70
3631,Gizemnur Doğan-Meşec,B,20915,44930,4,   2023000000022,Faturamız,2546.30
3632,Engin Gönal-Uludağ K,B,21546,44935,6,HGA2023000000055,Faturamız,203.70
3632,Engin Gönal-Uludağ K,B,21545,44935,4,HGA2023000000055,Faturamız,2546.30
3632,Engin Gönal-Uludağ K,B,20896,44930,6,   2023000000011,Faturamız,203.70
3632,Engin Gönal-Uludağ K,B,20895,44930,4,   2023000000011,Faturamız,2546.30
3633,Emine Çetin Minoksi,B,20898,44930,6,   2023000000012,Faturamız,203.70
3633,Emine Çetin Minoksi,B,20897,44930,4,   2023000000012,Faturamız,2546.30
3634,Süleyman Seyfi Berbe,B,20900,44930,6,   2023000000013,Faturamız,203.70
3634,Süleyman Seyfi Berbe,B,20899,44930,4,   2023000000013,Faturamız,2546.30
3635,İbrahim Uğur-Teknik,B,20902,44930,6,   2023000000014,Faturamız,203.70
3635,İbrahim Uğur-Teknik,B,20901,44930,4,   2023000000014,Faturamız,2546.30
3636,Mustafa-Sevim,B,20904,44930,6,   2023000000015,Faturamız,203.70
3636,Mustafa-Sevim,B,20903,44930,4,   2023000000015,Faturamız,2546.30
3637,Onur Dayi-Onda Hazir,B,20906,44930,6,HGN2023000000008,Faturamız,203.70
3637,Onur Dayi-Onda Hazir,B,20905,44930,4,HGN2023000000008,Faturamız,2546.30
3638,Ünsal Yıldız-Muspar,,20908,44930,6,   2023000000016,Faturamız,203.70
3638,Ünsal Yıldız-Muspar,,20907,44930,4,   2023000000016,Faturamız,2546.30
3639,Abdülkadir Gül,B,21491,44932,6,HGA2023000000044,Faturamız,419.49
3639,Abdülkadir Gül,B,21490,44932,4,HGA2023000000044,Faturamız,2330.51
3640,Ahmet Kuş-Mega Fit,B,20932,44930,6,   2023000000018,Faturamız,203.70
3640,Ahmet Kuş-Mega Fit,B,20931,44930,4,   2023000000018,Faturamız,2546.30
3641,Selda-Aytop,B,20910,44930,6,   2023000000019,Faturamız,203.70
3641,Selda-Aytop,B,20909,44930,4,   2023000000019,Faturamız,2546.30
3642,Refik Yumlu-Ecem Org,,20912,44930,6,   2023000000020,Faturamız,203.70
3642,Refik Yumlu-Ecem Org,,20911,44930,4,   2023000000020,Faturamız,2546.30
3643,Tijel-İzol-Canari Ho,B,20914,44930,6,   2023000000021,Faturamız,203.70
3643,Tijel-İzol-Canari Ho,B,20913,44930,4,   2023000000021,Faturamız,2546.30
3644,Dilek Taşçı-Kafe Bah,B,20918,44930,6,   2023000000023,Faturamız,203.70
3644,Dilek Taşçı-Kafe Bah,B,20917,44930,4,   2023000000023,Faturamız,2546.30
3645,Mehmet Avni-Emin,B,20920,44930,6,   2023000000024,Faturamız,203.70
3645,Mehmet Avni-Emin,B,20919,44930,4,   2023000000024,Faturamız,2546.30
3646,Ali Günsal-Peynirci,B,20922,44930,6,   2023000000025,Faturamız,203.70
3646,Ali Günsal-Peynirci,B,20921,44930,4,   2023000000025,Faturamız,2546.30
3647,Basri Muhtaroğlu-Ada,B,20924,44930,6,   2023000000026,Faturamız,203.70
3647,Basri Muhtaroğlu-Ada,B,20923,44930,4,   2023000000026,Faturamız,2546.30
3648,Gündoğan Özdemir-Yab,B,20926,44930,6,   2023000000027,Faturamız,203.70
3648,Gündoğan Özdemir-Yab,B,20925,44930,4,   2023000000027,Faturamız,2546.30
3649,Ömer Aslancı-Miran M,B,20928,44930,6,   2023000000028,Faturamız,203.70
3649,Ömer Aslancı-Miran M,B,20927,44930,4,   2023000000028,Faturamız,2546.30
3650,TURNA YAZILIM - MEHM,D,21205,44930,6,HYE2023000000013,Faturamız,385.04
3650,TURNA YAZILIM - MEHM,D,21204,44930,4,HYE2023000000013,Faturamız,4812.96
3650,TURNA YAZILIM - MEHM,D,20959,44930,2,HGN202300012,Akbank/turna Yazılım-Mehmet Damar,-5198.00
3651,ARSLAN TUNA TEKSTİL,T,29529,44942,52,,Hesap yuvarlama,-0.01
3651,ARSLAN TUNA TEKSTİL,T,29528,44942,2,,Gar.Bank/Arslan Tuna HVL,-930.00
3651,ARSLAN TUNA TEKSTİL,T,28213,44928,2,,Gar.Bank/ArslanTuna Teks.HVL,-165.00
3651,ARSLAN TUNA TEKSTİL,T,23911,44943,6,HGA2023000000193,Faturamız,141.87
3651,ARSLAN TUNA TEKSTİL,T,23910,44943,4,HGA2023000000193,Faturamız,788.14
3651,ARSLAN TUNA TEKSTİL,T,20954,44930,6,   2023000000035,Faturamız,25.17
3651,ARSLAN TUNA TEKSTİL,T,20953,44930,4,   2023000000035,Faturamız,139.83
3652,TILSIM MÜZİK ENSTRÜM,T,21516,44924,2,,Ga.Bank/Tıllsım Müzik hvl,-744.00
3652,TILSIM MÜZİK ENSTRÜM,T,20956,44930,6,   2023000000036,Faturamız,113.49
3652,TILSIM MÜZİK ENSTRÜM,T,20955,44930,4,   2023000000036,Faturamız,630.51
3653,GÖZ GÖZ MANGAL DİDEM,T,28216,44929,2,,Gar.Bank/Göz Göz Mangal.HVL,-278.00
3653,GÖZ GÖZ MANGAL DİDEM,T,21113,44931,6,   2023000000039,Faturamız,42.41
3653,GÖZ GÖZ MANGAL DİDEM,T,21112,44931,4,   2023000000039,Faturamız,235.59
3654,TİME NET BİLGİSAYAR,D,22264,44938,6,HYA2023000000115,Faturamız,192.52
3654,TİME NET BİLGİSAYAR,D,22263,44938,4,HYA2023000000115,Faturamız,2406.48
3654,TİME NET BİLGİSAYAR,D,21820,44935,6,HYA2023000000079,Faturamız,192.59
3654,TİME NET BİLGİSAYAR,D,21819,44935,4,HYA2023000000079,Faturamız,2407.41
3654,TİME NET BİLGİSAYAR,D,20991,44927,54,280172,FİNANSBANK 3 TAKSİT,-3000.00
3655,ÖZGER BİLİŞİM - SERD,BY,25164,44935,54,61730109141221,YKB 6 TAKSİT,-2600.00
3655,ÖZGER BİLİŞİM - SERD,BY,21877,44935,6,HYE2023000000058,Faturamız,192.59
3655,ÖZGER BİLİŞİM - SERD,BY,21876,44935,4,HYE2023000000058,Faturamız,2407.41
3656,MUTES YAZILIMEVİ - M,BY,32384,45006,54,18430321134021,YAPIKREDİ 6 TAKSİT,-5200.00
3656,MUTES YAZILIMEVİ - M,BY,32361,45006,6,PHE2023000000112,Faturamız,385.04
3656,MUTES YAZILIMEVİ - M,BY,32360,45006,4,PHE2023000000112,Faturamız,4812.96
3656,MUTES YAZILIMEVİ - M,BY,28813,44979,54,18430222144017,YKB 6 TAKSİT,-2340.00
3656,MUTES YAZILIMEVİ - M,BY,28747,44979,6,HPE2023000000123,Faturamız,356.95
3656,MUTES YAZILIMEVİ - M,BY,28746,44979,4,HPE2023000000123,Faturamız,1983.05
3657,UMUT ENERJİ MÜH.MİMA,BY,26278,44960,6,HYA2023000000275,Faturamız,192.00
3657,UMUT ENERJİ MÜH.MİMA,BY,26277,44960,4,HYA2023000000275,Faturamız,2406.00
3658,SAFA BİLİŞİM - SALİH,,36069,45030,3,2023/39,Hugın Paz.A.Ş.,349.27
3658,SAFA BİLİŞİM - SALİH,,34782,45022,6,PHE2023000000264,Faturamız,432.00
3658,SAFA BİLİŞİM - SALİH,,34781,45022,4,PHE2023000000264,Faturamız,2400.00
3658,SAFA BİLİŞİM - SALİH,,34445,45020,6,PHE2023000000250,Faturamız,962.59
3658,SAFA BİLİŞİM - SALİH,,34444,45020,4,PHE2023000000250,Faturamız,12032.41
3658,SAFA BİLİŞİM - SALİH,,33966,45017,54,48930401105355,Isbank - 3 Taksit,-13670.00
3659,YAŞAROĞLU DTM.PAZ.LT,BY,35609,45028,6,PHE2023000000309,Faturamız,962.59
3659,YAŞAROĞLU DTM.PAZ.LT,BY,35608,45028,4,PHE2023000000309,Faturamız,12032.41
3659,YAŞAROĞLU DTM.PAZ.LT,BY,32312,45006,6,PHE2023000000089,Faturamız,962.59
3659,YAŞAROĞLU DTM.PAZ.LT,BY,32311,45006,4,PHE2023000000089,Faturamız,12032.41
3659,YAŞAROĞLU DTM.PAZ.LT,BY,31632,45003,54,13830318114902,Finans - 3 Taksit,-3600.00
3659,YAŞAROĞLU DTM.PAZ.LT,BY,30788,44997,54,13830312101037,Finans - 3 Taksit,-3000.00
3659,YAŞAROĞLU DTM.PAZ.LT,BY,27961,44973,54,13830216135655,AkBank - 3 Taksit,-1650.00
3659,YAŞAROĞLU DTM.PAZ.LT,BY,27380,44970,54,13830213110247,Garanti - 6 Taksit,-1700.00
3659,YAŞAROĞLU DTM.PAZ.LT,BY,26237,44960,6,HYE2023000000275,Faturamız,963.00
3659,YAŞAROĞLU DTM.PAZ.LT,BY,26236,44960,4,HYE2023000000275,Faturamız,12031.92
3659,YAŞAROĞLU DTM.PAZ.LT,BY,25788,44958,54,13830201180928,Ykb - 6 Taksit,-400.00
3659,YAŞAROĞLU DTM.PAZ.LT,BY,25707,44958,54,13830201144215,Garanti - 6 Taksit,-11350.00
3659,YAŞAROĞLU DTM.PAZ.LT,BY,25157,44929,54,13830103174338,AKBANK 6 TAKSİT,-1550.00
3659,YAŞAROĞLU DTM.PAZ.LT,BY,24451,44946,54,13830120161739,Ziraat Bankası - 3 Taksit,-1700.00
3659,YAŞAROĞLU DTM.PAZ.LT,BY,24383,44925,3,2022/131,"HUgin Paz hs'tan virman",7310.17
3660,ARAFİLOĞLU İNŞ.TURZ.,BY,35862,45030,6,PHE2023000000323,Faturamız,252.00
3660,ARAFİLOĞLU İNŞ.TURZ.,BY,35861,45030,4,PHE2023000000323,Faturamız,1400.00
3660,ARAFİLOĞLU İNŞ.TURZ.,BY,35246,45026,6,PHE2023000000290,Faturamız,770.07
3660,ARAFİLOĞLU İNŞ.TURZ.,BY,35245,45026,4,PHE2023000000290,Faturamız,9625.93
3661,TEKNOMANYA BİLGİSAYA,BY,36345,45033,6,PHA2023000000538,Faturamız,192.52
3661,TEKNOMANYA BİLGİSAYA,BY,36344,45033,4,PHA2023000000538,Faturamız,2406.48
3661,TEKNOMANYA BİLGİSAYA,BY,36290,45033,54,60130417152435,Finans - Tek Çekim,-2599.00
3662,LENA BİLİŞİM - NAZİY,BY,,44166,,,,
3663,BİLPOS ELEKTRONİK SA,BY,32186,45006,6,PHA2023000000091,Faturamız,385.04
3663,BİLPOS ELEKTRONİK SA,BY,32185,45006,4,PHA2023000000091,Faturamız,4812.96
3663,BİLPOS ELEKTRONİK SA,BY,27256,44952,3,2023/3,"Hugin Paz hs'tan virman",-2598.99
3663,BİLPOS ELEKTRONİK SA,BY,24384,44925,3,2022/131,"HUgin Paz hs'tan virman",7096.29
3663,BİLPOS ELEKTRONİK SA,BY,23868,44943,54,29330117140045,Halk Bankası - Tek Çekim,-3800.00
3663,BİLPOS ELEKTRONİK SA,BY,22008,44937,54,29330111165917,Garanti - 6 Taksit,-5632.00
3664,ÇALIŞKAN BİLİŞİM - D,BY,,44166,,,,
3665,HİSAR YAZILIM - EKRE,BY,,44166,,,,
3668,TOKGÖZ DAY.TÜK.MALL.,BY,34986,45023,54,56430407161545,AkBank - 6 Taksit,-25990.00
3668,TOKGÖZ DAY.TÜK.MALL.,BY,32349,45006,6,PHE2023000000106,Faturamız,962.59
3668,TOKGÖZ DAY.TÜK.MALL.,BY,32348,45006,4,PHE2023000000106,Faturamız,12032.41
3668,TOKGÖZ DAY.TÜK.MALL.,BY,26173,44960,6,HYE2023000000270,Faturamız,962.59
3668,TOKGÖZ DAY.TÜK.MALL.,BY,26172,44960,4,HYE2023000000270,Faturamız,12032.40
3669,ÖZGİRİŞİM NAKLİYAT İ,T,36181,44953,2,,Akbank/Özgirişim Nakl.paraiadesi,744.00
3669,ÖZGİRİŞİM NAKLİYAT İ,T,25185,44949,6,HGA2023000000287,Faturamız,31.00
3669,ÖZGİRİŞİM NAKLİYAT İ,T,25184,44949,4,HGA2023000000287,Faturamız,170.00
3669,ÖZGİRİŞİM NAKLİYAT İ,T,25181,44942,2,,Gar.Bank/Özgirişim Nakliyat HVL,-945.00
3669,ÖZGİRİŞİM NAKLİYAT İ,T,25179,44953,10,GIB2023000000009,Faturası,-144.00
3669,ÖZGİRİŞİM NAKLİYAT İ,T,25178,44953,8,GIB2023000000009,Faturası,-800.00
3669,ÖZGİRİŞİM NAKLİYAT İ,T,24486,44946,6,HGA2023000000241,Faturamız,144.00
3669,ÖZGİRİŞİM NAKLİYAT İ,T,24485,44946,4,HGA2023000000241,Faturamız,800.00
3670,TC.AKÇAKOCA KAYMAKAM,T,24616,44928,2,,Gar.Bank/TC Akçakoca Öğr.EviHVL,-1997.00
3670,TC.AKÇAKOCA KAYMAKAM,T,24484,44946,6,HGA2023000000242,Faturamız,304.63
3670,TC.AKÇAKOCA KAYMAKAM,T,24483,44946,4,HGA2023000000242,Faturamız,1692.37
3671,GÖZDE ZEHRA DÜZGÜN,KÖRFEZ,24026,44931,54,40130105162904,YKB 6 TAKSİT,-2750.00
3671,GÖZDE ZEHRA DÜZGÜN,KÖRFEZ,21343,44931,6,HYA2023000000044,Faturamız,203.70
3671,GÖZDE ZEHRA DÜZGÜN,KÖRFEZ,21342,44931,4,HYA2023000000044,Faturamız,2546.30
3672,GD BARKOD SİSTEMLERİ,BAYİ,25097,44950,54,18430124153201,FİNANSBANK TEK ÇEKİM,-3200.00
3672,GD BARKOD SİSTEMLERİ,BAYİ,24849,44950,6,HYA2023000000192,Faturamız,385.04
3672,GD BARKOD SİSTEMLERİ,BAYİ,24848,44950,4,HYA2023000000192,Faturamız,4812.96
3672,GD BARKOD SİSTEMLERİ,BAYİ,24123,44944,6,HYA2023000000165,Faturamız,38.88
3672,GD BARKOD SİSTEMLERİ,BAYİ,24122,44944,4,HYA2023000000165,Faturamız,216.00
3672,GD BARKOD SİSTEMLERİ,BAYİ,21666,44929,54,404758,YKB 6 TAKSİT,-2599.00
3672,GD BARKOD SİSTEMLERİ,BAYİ,21389,44929,6,HYA2023000000003,Faturamız,192.52
3672,GD BARKOD SİSTEMLERİ,BAYİ,21388,44929,4,HYA2023000000003,Faturamız,2406.48
3673,FİDAN DEMİRCİ,KÖRFEZ,24024,44931,54,40130105130931,GARANTİ 6 TAKSİT,-2900.00
3673,FİDAN DEMİRCİ,KÖRFEZ,21403,44931,6,HYA2023000000042,Faturamız,214.81
3673,FİDAN DEMİRCİ,KÖRFEZ,21402,44931,4,HYA2023000000042,Faturamız,2685.19
3674,FF TEKSTİL SANAYİ VE,PERAKENDE,22417,44929,2,GH000007,FF TEKSTİL CH.MAH. GARANTİ HAVALE,-6200.00
3674,FF TEKSTİL SANAYİ VE,PERAKENDE,21186,44930,6,HYE2023000000011,Faturamız,459.26
3674,FF TEKSTİL SANAYİ VE,PERAKENDE,21185,44930,4,HYE2023000000011,Faturamız,5740.74
3675,FENİX YAZILIM VE BİL,PERAKENDE,25482,44953,54,18430127113954,GARANTİ 6 TAKSİT,-250000.00
3675,FENİX YAZILIM VE BİL,PERAKENDE,21227,44930,6,HYE2023000000017,Faturamız,18518.52
3675,FENİX YAZILIM VE BİL,PERAKENDE,21226,44930,4,HYE2023000000017,Faturamız,231481.48
3676,ÇINARCIKLI DAY.TÜK.M,BAYİ,32021,45005,6,PHE2023000000055,Faturamız,770.07
3676,ÇINARCIKLI DAY.TÜK.M,BAYİ,32020,45005,4,PHE2023000000055,Faturamız,9625.93
3676,ÇINARCIKLI DAY.TÜK.M,BAYİ,31447,44985,54,18130228113045,Ykb - 6 Taksit,-10396.00
3676,ÇINARCIKLI DAY.TÜK.M,BAYİ,21315,44930,6,HYA2023000000031,Faturamız,770.07
3676,ÇINARCIKLI DAY.TÜK.M,BAYİ,21314,44930,4,HYA2023000000031,Faturamız,9625.93
3677,4YOL TEKNOLOJİ - MİK,BAYİ,32386,45005,2,000368666,4YOL CH.MAH.AKBANK HAVALE,-500.00
3677,4YOL TEKNOLOJİ - MİK,BAYİ,32210,45006,6,PHA2023000000103,Faturamız,770.07
3677,4YOL TEKNOLOJİ - MİK,BAYİ,32209,45006,4,PHA2023000000103,Faturamız,9625.93
3677,4YOL TEKNOLOJİ - MİK,BAYİ,28795,44978,54,18430221123216,HALKBANKASI TEK ÇEKİM,-1900.00
3677,4YOL TEKNOLOJİ - MİK,BAYİ,28612,44978,6,HPA2023000000172,Faturamız,192.52
3677,4YOL TEKNOLOJİ - MİK,BAYİ,28611,44978,4,HPA2023000000172,Faturamız,2406.48
3677,4YOL TEKNOLOJİ - MİK,BAYİ,26954,44925,3,2022/133,"Hugin Paz hs'tan virman",-751.00
3677,4YOL TEKNOLOJİ - MİK,BAYİ,26276,44960,6,HYA2023000000274,Faturamız,192.00
3677,4YOL TEKNOLOJİ - MİK,BAYİ,26275,44960,4,HYA2023000000274,Faturamız,2406.00
3677,4YOL TEKNOLOJİ - MİK,BAYİ,21690,44931,54,454590,HALKBANK 6 TAKSİT,-3300.00
3677,4YOL TEKNOLOJİ - MİK,BAYİ,21662,44928,54,823293,HALKBANK TEK ÇEKİM,-1900.00
3677,4YOL TEKNOLOJİ - MİK,BAYİ,21417,44931,6,HYA2023000000055,Faturamız,192.52
3677,4YOL TEKNOLOJİ - MİK,BAYİ,21416,44931,4,HYA2023000000055,Faturamız,2406.48
3677,4YOL TEKNOLOJİ - MİK,BAYİ,21379,44929,6,HYA2023000000022,Faturamız,192.52
3677,4YOL TEKNOLOJİ - MİK,BAYİ,21378,44929,4,HYA2023000000022,Faturamız,2406.48
3678,HATİCE KILIÇ SALABAŞ,TEB,22418,44930,2,GH000007,HATİCE KILIÇ SALABAŞ CH.MAH.GARANTİ HAVALE,-2750.00
3678,HATİCE KILIÇ SALABAŞ,TEB,21180,44930,6,HYE2023000000012,Faturamız,203.70
3678,HATİCE KILIÇ SALABAŞ,TEB,21179,44930,4,HYE2023000000012,Faturamız,2546.30
3679,İLAYDA SİBEL SEMİZOĞ,TEB,21661,44928,54,892924,FİNANSBANK 3 TAKSİT,-2500.00
3679,İLAYDA SİBEL SEMİZOĞ,TEB,21329,44929,6,HYA2023000000001,Faturamız,185.19
3679,İLAYDA SİBEL SEMİZOĞ,TEB,21328,44929,4,HYA2023000000001,Faturamız,2314.81
3680,ZUHAL DIŞ TİCARET A.,PERAKENDE,30126,44939,2,,Gar.BankİZuhal Dış Ticaret HVL,-36400.00
3680,ZUHAL DIŞ TİCARET A.,PERAKENDE,21665,44929,54,117927,GARANTİ 6 TAKSİT,-36400.00
3680,ZUHAL DIŞ TİCARET A.,PERAKENDE,21182,44929,6,HYE2023000000004,Faturamız,2696.30
3680,ZUHAL DIŞ TİCARET A.,PERAKENDE,21181,44929,4,HYE2023000000004,Faturamız,33703.70
3681,TUNCAY SEVİNÇ,TEB,22415,44929,2,GH000007,TUNCAY SEVİNÇ CH.MAH.GARANTİ HAVALE,-2750.00
3681,TUNCAY SEVİNÇ,TEB,21313,44929,6,HYA2023000000007,Faturamız,203.70
3681,TUNCAY SEVİNÇ,TEB,21312,44929,4,HYA2023000000007,Faturamız,2546.30
3682,MİKRO DESTEK MAĞAZA,PERAKENDE,33036,45010,6,HGN2023000000570,Faturamız,5.40
3682,MİKRO DESTEK MAĞAZA,PERAKENDE,33035,45010,4,HGN2023000000570,Faturamız,30.00
3682,MİKRO DESTEK MAĞAZA,PERAKENDE,32379,45002,2,000365173,MİKRO DESTEK CH.MAH.AKBANK HAVALE,-3094.00
3682,MİKRO DESTEK MAĞAZA,PERAKENDE,32282,45006,6,PHE2023000000075,Faturamız,385.04
3682,MİKRO DESTEK MAĞAZA,PERAKENDE,32281,45006,4,PHE2023000000075,Faturamız,4812.96
3682,MİKRO DESTEK MAĞAZA,PERAKENDE,29218,44984,6,HGN2023000000361,Faturamız,18.00
3682,MİKRO DESTEK MAĞAZA,PERAKENDE,29217,44984,4,HGN2023000000361,Faturamız,100.00
3682,MİKRO DESTEK MAĞAZA,PERAKENDE,24360,44925,3,2022/131,"Hugin Paz hs'tan virman",2581.40
3682,MİKRO DESTEK MAĞAZA,PERAKENDE,23538,0,0,,31/12/2021 DEVR HAREKET,-10061.64
3682,MİKRO DESTEK MAĞAZA,PERAKENDE,23537,0,0,,31/12/2021 DEVR HAREKET,8816.40
3682,MİKRO DESTEK MAĞAZA,PERAKENDE,21194,44929,6,HYE2023000000007,Faturamız,192.52
3682,MİKRO DESTEK MAĞAZA,PERAKENDE,21193,44929,4,HYE2023000000007,Faturamız,2406.48
3682,MİKRO DESTEK MAĞAZA,PERAKENDE,9682,44739,2,,Gar. Bank/Mikro Destek FAST,-2050.00
3682,MİKRO DESTEK MAĞAZA,PERAKENDE,9264,44739,6,HGN2022000000888,Faturamız,307.80
3682,MİKRO DESTEK MAĞAZA,PERAKENDE,9263,44739,4,HGN2022000000888,Faturamız,1710.00
3682,MİKRO DESTEK MAĞAZA,PERAKENDE,8088,44719,6,HGN2022000000767,Faturamız,5.40
3682,MİKRO DESTEK MAĞAZA,PERAKENDE,8087,44719,4,HGN2022000000767,Faturamız,30.00
3683,ÜNİVERSAL ELEKTRONİK,S,34185,45019,6,PHE2023000000224,Faturamız,962.59
3683,ÜNİVERSAL ELEKTRONİK,S,34184,45019,4,PHE2023000000224,Faturamız,12032.41
3683,ÜNİVERSAL ELEKTRONİK,S,33795,45015,54,18430330154347,HALKBANK TEK ÇEKİM,-3000.00
3683,ÜNİVERSAL ELEKTRONİK,S,33066,44988,2,,Gar.Bank/Üniversal Elektronik HVL,-290.00
3683,ÜNİVERSAL ELEKTRONİK,S,32310,45006,6,PHE2023000000088,Faturamız,385.04
3683,ÜNİVERSAL ELEKTRONİK,S,32309,45006,4,PHE2023000000088,Faturamız,4812.96
3683,ÜNİVERSAL ELEKTRONİK,S,31895,44960,2,,Gar.Bank/Üniversal Elektronik HVL,-320.00
3683,ÜNİVERSAL ELEKTRONİK,S,30252,44991,6,HGN2023000000415,Faturamız,111.78
3683,ÜNİVERSAL ELEKTRONİK,S,30251,44991,4,HGN2023000000415,Faturamız,621.00
3683,ÜNİVERSAL ELEKTRONİK,S,26260,44960,6,HGN2023000000217,Faturamız,49.00
3683,ÜNİVERSAL ELEKTRONİK,S,26259,44960,4,HGN2023000000217,Faturamız,270.00
3683,ÜNİVERSAL ELEKTRONİK,S,24017,44942,54,18430116173123,YKB 6 TAKSİT,-1700.00
3683,ÜNİVERSAL ELEKTRONİK,S,23540,0,0,,31/12/2021 DEVR HAREKET,-13978.42
3683,ÜNİVERSAL ELEKTRONİK,S,23539,0,0,,31/12/2021 DEVR HAREKET,19338.61
3683,ÜNİVERSAL ELEKTRONİK,S,22044,44937,6,HYE2023000000078,Faturamız,385.04
3683,ÜNİVERSAL ELEKTRONİK,S,22043,44937,4,HYE2023000000078,Faturamız,4812.96
3683,ÜNİVERSAL ELEKTRONİK,S,21979,44937,54,18430111152718,ZİRAAT BANKASI 6 TAKSİT,-2300.00
3683,ÜNİVERSAL ELEKTRONİK,S,21675,44930,54,792391,GARANTİ 6 TAKSİT,-2300.00
3683,ÜNİVERSAL ELEKTRONİK,S,21668,44930,54,045447,YKB 6 TAKSİT,-3000.00
3683,ÜNİVERSAL ELEKTRONİK,S,21257,44930,6,HYE2023000000021,Faturamız,385.04
3683,ÜNİVERSAL ELEKTRONİK,S,21256,44930,4,HYE2023000000021,Faturamız,4812.96
3683,ÜNİVERSAL ELEKTRONİK,S,15766,44831,2,,Gar.Bank/Üniversal Elk FAST,-110.00
3683,ÜNİVERSAL ELEKTRONİK,S,14635,44832,6,HGN2022000001464,Faturamız,17.01
3683,ÜNİVERSAL ELEKTRONİK,S,14634,44832,4,HGN2022000001464,Faturamız,94.50
3683,ÜNİVERSAL ELEKTRONİK,S,9834,44740,6,UEF2022000000002,Faturası,-48.06
3683,ÜNİVERSAL ELEKTRONİK,S,9833,44740,4,UEF2022000000002,Faturası,-267.00
